Name,Bitrate,width,height,spatial_info,temporal_info,fps,entropy,Label
sita_sings_the_blues_720p24-Scene-0646,9.925490481,1280,720,100.8500553,85.11688932,24.0,4.234724998,2.0
sita_sings_the_blues_720p24-Scene-0647,12.08236358,1280,720,91.4638983,50.61812839,24.0,6.87607193,3.0
sita_sings_the_blues_720p24-Scene-0648,32.2031008,1280,720,91.49747536,84.89615368,24.0,6.035911083,2.0
sita_sings_the_blues_720p24-Scene-0649,19.52871046,1280,720,94.4455443,105.5585268,24.0,6.329674721,3.0
sita_sings_the_blues_720p24-Scene-0650,13.428896,1280,720,85.87076422,69.64818121,24.0,4.820360661,2.0
sita_sings_the_blues_720p24-Scene-0651,28.71107611,1280,720,101.1119604,92.2521001,24.0,6.570878983,5.0
sita_sings_the_blues_720p24-Scene-0652,32.22300813,1280,720,101.1119604,92.2521001,24.0,6.326991081,5.0
sita_sings_the_blues_720p24-Scene-0653,25.06688347,1280,720,96.64440707,99.38821695,24.0,4.818954468,2.0
sita_sings_the_blues_720p24-Scene-0654,25.7417088,1280,720,80.3423506,89.97116804,24.0,5.066129208,2.0
sita_sings_the_blues_720p24-Scene-0655,25.920744,1280,720,81.76200675,86.31605167,24.0,5.307771206,2.0
sita_sings_the_blues_720p24-Scene-0656,35.74537035,1280,720,94.52196635,107.5852658,24.0,6.857649803,5.0
sita_sings_the_blues_720p24-Scene-0657,11.26434472,1280,720,89.67576139,79.19989184,24.0,5.808112621,3.0
sita_sings_the_blues_720p24-Scene-0658,11.47843856,1280,720,89.04996504,92.77664645,24.0,5.539832115,3.0
sita_sings_the_blues_720p24-Scene-0659,34.3964739,1280,720,90.35735938,92.93192786,24.0,6.197770119,4.0
sita_sings_the_blues_720p24-Scene-0660,12.29992513,1280,720,98.58420952,77.49603564,24.0,4.928542614,2.0
sita_sings_the_blues_720p24-Scene-0661,41.55614114,1280,720,99.47326439,92.59364252,24.0,6.187914371,4.0
sita_sings_the_blues_720p24-Scene-0662,44.80271817,1280,720,110.6726537,93.73748915,24.0,6.092188835,4.0
sita_sings_the_blues_720p24-Scene-0663,23.56883633,1280,720,101.1975564,88.2680324,24.0,3.935554028,3.0
sita_sings_the_blues_720p24-Scene-0664,27.77080686,1280,720,117.1597457,85.85109435,24.0,6.538716793,6.0
sita_sings_the_blues_720p24-Scene-0665,7.158203669,1280,720,92.3419169,71.00678835,24.0,5.796090603,3.0
sita_sings_the_blues_720p24-Scene-0666,42.86708278,1280,720,69.36976758,102.1105742,24.0,6.226352215,3.0
sita_sings_the_blues_720p24-Scene-0667,67.95367997,1280,720,71.56431788,108.3991113,24.0,6.478015423,5.0
sita_sings_the_blues_720p24-Scene-0668,70.44211111,1280,720,71.56431788,104.7238467,24.0,6.505673885,4.0
sita_sings_the_blues_720p24-Scene-0669,18.13679482,1280,720,100.3196942,99.68927261,24.0,5.876428127,5.0
sita_sings_the_blues_720p24-Scene-0670,62.96302112,1280,720,75.57175143,105.0984525,24.0,6.50545454,5.0
sita_sings_the_blues_720p24-Scene-0671,65.03394802,1280,720,75.57175143,105.0984525,24.0,6.5224967,5.0
sita_sings_the_blues_720p24-Scene-0672,65.99519657,1280,720,75.57175143,105.0984525,24.0,6.518986225,5.0
sita_sings_the_blues_720p24-Scene-0673,55.39615965,1280,720,83.56223471,107.7715689,24.0,6.184711933,4.0
sita_sings_the_blues_720p24-Scene-0674,55.38340536,1280,720,96.81680343,108.8180319,24.0,6.030478954,4.0
sita_sings_the_blues_720p24-Scene-0675,57.29334017,1280,720,96.67118322,108.0818111,24.0,6.08711338,5.0
sita_sings_the_blues_720p24-Scene-0676,54.26892701,1280,720,96.35108051,108.6926745,24.0,6.089420319,4.0
sita_sings_the_blues_720p24-Scene-0677,53.77481473,1280,720,95.59052668,108.0624223,24.0,6.07661581,4.0
sita_sings_the_blues_720p24-Scene-0678,48.1181075,1280,720,88.34881882,107.6126321,24.0,5.933947086,4.0
sita_sings_the_blues_720p24-Scene-0679,53.33126705,1280,720,93.95755405,108.218324,24.0,6.01809597,4.0
sita_sings_the_blues_720p24-Scene-0680,55.41578481,1280,720,96.10658804,108.283276,24.0,6.083582401,4.0
sita_sings_the_blues_720p24-Scene-0681,52.61269292,1280,720,90.66572657,108.3332202,24.0,6.022089958,4.0
sita_sings_the_blues_720p24-Scene-0682,56.12349721,1280,720,95.95906603,108.3609819,24.0,6.127453327,4.0
sita_sings_the_blues_720p24-Scene-0683,53.30376989,1280,720,95.06207266,108.8200373,24.0,6.018657207,4.0
sita_sings_the_blues_720p24-Scene-0684,52.40483909,1280,720,94.17967463,108.7797091,24.0,5.896004677,4.0
sita_sings_the_blues_720p24-Scene-0685,51.63652322,1280,720,94.88145378,108.7051288,24.0,5.802655697,4.0
sita_sings_the_blues_720p24-Scene-0686,51.59502377,1280,720,94.77644001,108.0635541,24.0,5.693390369,4.0
sita_sings_the_blues_720p24-Scene-0687,52.39434765,1280,720,96.65264538,107.5428664,24.0,5.585150719,4.0
sita_sings_the_blues_720p24-Scene-0688,56.03590402,1280,720,99.01524933,106.8977732,24.0,5.460643291,4.0
sita_sings_the_blues_720p24-Scene-0689,17.06775128,1280,720,98.47214225,95.55879545,24.0,5.961314678,3.0
sita_sings_the_blues_720p24-Scene-0690,25.95251769,1280,720,100.1739834,93.67867991,24.0,6.26396656,3.0
sita_sings_the_blues_720p24-Scene-0691,8.394947256,1280,720,98.47214225,95.36246484,24.0,6.077806473,2.0
sita_sings_the_blues_720p24-Scene-0692,15.75005511,1280,720,95.16513971,67.90108433,24.0,6.740541935,3.0
sita_sings_the_blues_720p24-Scene-0693,4.986397867,1280,720,89.46918697,79.3689881,24.0,5.369419575,2.0
sita_sings_the_blues_720p24-Scene-0694,58.55779269,1280,720,96.37176323,99.53815148,24.0,6.54462862,5.0
sita_sings_the_blues_720p24-Scene-0695,11.6480548,1280,720,104.4060014,86.68126229,24.0,4.01804781,3.0
sita_sings_the_blues_720p24-Scene-0696,23.29347446,1280,720,105.3607189,105.9594303,24.0,6.503744125,4.0
sita_sings_the_blues_720p24-Scene-0697,78.09219091,1280,720,106.552479,103.7871081,24.0,6.446547508,5.0
sita_sings_the_blues_720p24-Scene-0698,65.46364426,1280,720,111.754831,95.60208838,24.0,6.140786171,5.0
sita_sings_the_blues_720p24-Scene-0699,21.83754835,1280,720,118.4038943,93.90994379,24.0,5.902315617,3.0
sita_sings_the_blues_720p24-Scene-0700,2.725753692,1280,720,107.9264789,33.59992137,24.0,0.272293627,1.0
sita_sings_the_blues_720p24-Scene-0701,33.13351432,1280,720,128.9292779,126.748503,24.0,3.77329731,4.0
sita_sings_the_blues_720p24-Scene-0702,20.9533233,1280,720,45.37677943,125.6931935,24.0,3.610507488,7.0
sita_sings_the_blues_720p24-Scene-0703,13.3915916,1280,720,49.62288836,95.19311245,24.0,3.522131681,4.0
sita_sings_the_blues_720p24-Scene-0704,22.09906649,1280,720,87.27070333,89.17965512,24.0,5.856529713,6.0
sita_sings_the_blues_720p24-Scene-0705,13.53626138,1280,720,59.5512124,93.14489942,24.0,3.139980555,4.0
sita_sings_the_blues_720p24-Scene-0706,16.1482378,1280,720,62.55706899,97.80706338,24.0,3.761986017,6.0
sita_sings_the_blues_720p24-Scene-0707,17.42667121,1280,720,55.04711853,75.60403482,24.0,2.610836029,5.0
sita_sings_the_blues_720p24-Scene-0708,28.32921847,1280,720,87.15183113,93.86776588,24.0,4.566500187,8.0
sita_sings_the_blues_720p24-Scene-0709,26.70544428,1280,720,84.06316693,93.96037069,24.0,4.484536171,8.0
sita_sings_the_blues_720p24-Scene-0710,24.11828394,1280,720,85.99104429,96.45196095,24.0,4.350417614,7.0
sita_sings_the_blues_720p24-Scene-0711,14.92697075,1280,720,86.29882462,84.90750974,24.0,3.343038321,5.0
sita_sings_the_blues_720p24-Scene-0712,16.12640464,1280,720,80.15528308,91.53141895,24.0,3.606332541,4.0
sita_sings_the_blues_720p24-Scene-0713,15.74263757,1280,720,84.03435414,88.38807347,24.0,3.61828208,4.0
sita_sings_the_blues_720p24-Scene-0714,16.13613993,1280,720,88.02913761,85.2228509,24.0,3.669829369,4.0
sita_sings_the_blues_720p24-Scene-0715,14.597472,1280,720,88.65794929,83.72772248,24.0,3.282845736,4.0
sita_sings_the_blues_720p24-Scene-0716,21.66490667,1280,720,91.01613829,88.85067836,24.0,3.833092928,7.0
sita_sings_the_blues_720p24-Scene-0717,12.6745594,1280,720,89.91148691,112.9723196,24.0,3.205724955,4.0
sita_sings_the_blues_720p24-Scene-0718,21.80795034,1280,720,70.90751681,118.3524333,24.0,4.601405621,6.0
sita_sings_the_blues_720p24-Scene-0719,14.8872256,1280,720,87.25551593,100.3305428,24.0,3.687696218,4.0
sita_sings_the_blues_720p24-Scene-0720,22.699624,1280,720,74.90767431,100.7480098,24.0,4.416435719,6.0
sita_sings_the_blues_720p24-Scene-0721,18.98898221,1280,720,75.65744873,96.61207068,24.0,3.596469879,6.0
sita_sings_the_blues_720p24-Scene-0722,13.71368722,1280,720,59.4714851,121.1137178,24.0,2.182471275,2.0
sita_sings_the_blues_720p24-Scene-0723,9.489914825,1280,720,92.6404184,120.4099286,24.0,2.829181671,2.0
sita_sings_the_blues_720p24-Scene-0724,9.89922187,1280,720,93.4404204,74.65307556,24.0,4.304851532,3.0
sita_sings_the_blues_720p24-Scene-0725,9.700568748,1280,720,87.09343299,65.07860307,24.0,3.612325668,3.0
sita_sings_the_blues_720p24-Scene-0726,9.837690548,1280,720,93.74440781,75.23262843,24.0,4.319411755,3.0
sita_sings_the_blues_720p24-Scene-0727,11.57239823,1280,720,90.72324095,115.4581691,24.0,4.144375801,3.0
sita_sings_the_blues_720p24-Scene-0728,19.28739503,1280,720,97.56323925,127.3776908,24.0,4.346191883,2.0
sita_sings_the_blues_720p24-Scene-0729,12.6709506,1280,720,17.22704116,126.8227581,24.0,1.848023772,1.0
sita_sings_the_blues_720p24-Scene-0730,14.39334024,1280,720,132.6495856,127.3151031,24.0,2.491783857,3.0
sita_sings_the_blues_720p24-Scene-0731,11.83079945,1280,720,120.8760996,126.9967999,24.0,4.264041424,2.0
sita_sings_the_blues_720p24-Scene-0732,31.77559991,1280,720,138.3927196,91.11837778,24.0,4.193382263,6.0
sita_sings_the_blues_720p24-Scene-0733,13.57901938,1280,720,154.9722922,89.70020474,24.0,4.369855881,3.0
sita_sings_the_blues_720p24-Scene-0734,16.26583525,1280,720,156.4424194,85.25180893,24.0,3.129863024,3.0
sita_sings_the_blues_720p24-Scene-0735,26.38523868,1280,720,169.4338182,123.9797692,24.0,6.436514378,3.0
sita_sings_the_blues_720p24-Scene-0736,131.3919699,1280,720,120.1404053,104.6413519,24.0,6.895713329,5.0
sita_sings_the_blues_720p24-Scene-0737,135.9239268,1280,720,121.0822896,104.6274414,24.0,6.783756733,6.0
sita_sings_the_blues_720p24-Scene-0738,146.2800562,1280,720,121.7989461,104.0199145,24.0,6.89283514,7.0
sita_sings_the_blues_720p24-Scene-0739,9.407727943,1280,720,121.5870742,112.4028027,24.0,7.050056934,2.0
sita_sings_the_blues_720p24-Scene-0740,150.8862896,1280,720,123.1646731,101.3816424,24.0,6.989852428,7.0
sita_sings_the_blues_720p24-Scene-0741,139.168619,1280,720,121.5769249,99.46268221,24.0,7.156298637,6.0
sita_sings_the_blues_720p24-Scene-0742,41.355056,1280,720,105.3824862,120.5664266,24.0,7.426692963,3.0
sita_sings_the_blues_720p24-Scene-0743,115.8552113,1280,720,100.123333,97.54184097,24.0,7.2770648,4.0
sita_sings_the_blues_720p24-Scene-0744,112.8976417,1280,720,94.28442854,106.6778573,24.0,6.473213673,4.0
sita_sings_the_blues_720p24-Scene-0745,123.6812044,1280,720,104.7420854,106.7667409,24.0,6.315959454,4.0
sita_sings_the_blues_720p24-Scene-0746,22.1936232,1280,720,111.0986453,100.4627586,24.0,6.894276619,3.0
sita_sings_the_blues_720p24-Scene-0747,110.0518846,1280,720,110.239652,102.8506319,24.0,7.396324635,6.0
sita_sings_the_blues_720p24-Scene-0748,133.7734022,1280,720,102.1444349,106.2459533,24.0,7.425518036,6.0
sita_sings_the_blues_720p24-Scene-0749,120.9964472,1280,720,92.69233356,112.4936861,24.0,7.430526257,3.0
sita_sings_the_blues_720p24-Scene-0750,126.9378417,1280,720,115.7246592,108.3551408,24.0,6.898699284,6.0
sita_sings_the_blues_720p24-Scene-0751,117.0912149,1280,720,113.0463521,115.1038183,24.0,6.930544376,3.0
sita_sings_the_blues_720p24-Scene-0752,105.167297,1280,720,81.12483419,116.8819147,24.0,7.340637207,3.0
sita_sings_the_blues_720p24-Scene-0753,101.5845471,1280,720,88.55188098,116.980676,24.0,6.911875725,2.0
sita_sings_the_blues_720p24-Scene-0754,97.50284253,1280,720,70.46363322,120.6936037,24.0,7.186058998,4.0
sita_sings_the_blues_720p24-Scene-0755,103.2736303,1280,720,86.03711579,119.9746461,24.0,7.059754848,6.0
sita_sings_the_blues_720p24-Scene-0756,125.0771412,1280,720,87.33840878,106.1933242,24.0,7.431651115,5.0
sita_sings_the_blues_720p24-Scene-0757,118.876532,1280,720,86.93720299,109.68133,24.0,7.385553837,3.0
sita_sings_the_blues_720p24-Scene-0758,120.5575104,1280,720,109.2046176,112.8126603,24.0,6.939909458,4.0
sita_sings_the_blues_720p24-Scene-0759,110.6124231,1280,720,93.94072455,109.8378508,24.0,7.248086929,2.0
sita_sings_the_blues_720p24-Scene-0760,112.537728,1280,720,95.66726263,109.5876281,24.0,7.245984077,2.0
sita_sings_the_blues_720p24-Scene-0761,93.66012176,1280,720,115.1260266,117.7540286,24.0,6.821046829,6.0
sita_sings_the_blues_720p24-Scene-0762,7.872808065,1280,720,110.4171016,88.29282225,24.0,7.156507492,2.0
sita_sings_the_blues_720p24-Scene-0763,16.36589511,1280,720,82.59333099,76.05523184,24.0,7.367488384,3.0
sita_sings_the_blues_720p24-Scene-0764,2.878565903,1280,720,70.2590108,77.74651468,24.0,7.207695484,1.0
sita_sings_the_blues_720p24-Scene-0765,1.672641939,1280,720,110.9076597,10.76968919,24.0,6.982701778,1.0
sita_sings_the_blues_720p24-Scene-0766,82.32553491,1280,720,70.26334232,119.3640743,24.0,7.197611809,5.0
sita_sings_the_blues_720p24-Scene-0767,6.02149433,1280,720,111.140589,73.12223895,24.0,6.975091934,1.0
sita_sings_the_blues_720p24-Scene-0768,129.1013263,1280,720,108.4689161,102.4871404,24.0,7.302593231,4.0
sita_sings_the_blues_720p24-Scene-0769,79.24590026,1280,720,85.70327359,116.4900006,24.0,7.471522331,6.0
sita_sings_the_blues_720p24-Scene-0770,2.24251779,1280,720,121.4467465,46.92384662,24.0,6.86431551,1.0
sita_sings_the_blues_720p24-Scene-0771,17.29235799,1280,720,114.3414251,121.9729467,24.0,5.586699963,2.0
sita_sings_the_blues_720p24-Scene-0772,7.291936,1280,720,117.423433,68.31542992,24.0,4.637933254,2.0
sita_sings_the_blues_720p24-Scene-0773,12.05316746,1280,720,177.913577,66.86059552,24.0,5.270302773,3.0
sita_sings_the_blues_720p24-Scene-0774,10.10829663,1280,720,111.7772012,98.51798076,24.0,4.833907604,3.0
sita_sings_the_blues_720p24-Scene-0775,20.72646564,1280,720,115.4704956,67.07567891,24.0,5.455099583,5.0
sita_sings_the_blues_720p24-Scene-0776,15.57091887,1280,720,142.319766,63.19472638,24.0,6.321954727,4.0
sita_sings_the_blues_720p24-Scene-0777,14.22621295,1280,720,114.1191188,88.61416661,24.0,5.543249607,4.0
sita_sings_the_blues_720p24-Scene-0778,6.798878943,1280,720,185.1304594,60.70776333,24.0,6.362216949,2.0
sita_sings_the_blues_720p24-Scene-0779,3.686209982,1280,720,96.75824436,53.78794708,24.0,5.850432396,2.0
sita_sings_the_blues_720p24-Scene-0780,4.180771377,1280,720,123.4858134,12.5727303,24.0,4.178760052,2.0
sita_sings_the_blues_720p24-Scene-0781,13.922368,1280,720,169.8042181,86.2568075,24.0,5.582962513,3.0
sita_sings_the_blues_720p24-Scene-0782,28.62423969,1280,720,115.364619,90.63571354,24.0,3.331090689,4.0
sita_sings_the_blues_720p24-Scene-0783,2.855856519,1280,720,116.2341649,21.5579493,24.0,4.351400375,1.0
sita_sings_the_blues_720p24-Scene-0784,6.963727896,1280,720,93.15197735,68.10058805,24.0,1.652536035,2.0
sita_sings_the_blues_720p24-Scene-0785,25.00676141,1280,720,121.6541849,94.04815121,24.0,5.949638844,3.0
sita_sings_the_blues_720p24-Scene-0786,16.71732736,1280,720,107.4613797,49.56058321,24.0,5.569140911,3.0
sita_sings_the_blues_720p24-Scene-0787,25.05858003,1280,720,99.49732457,70.842891,24.0,4.509217739,2.0
sita_sings_the_blues_720p24-Scene-0788,38.38137082,1280,720,102.9143771,121.8432567,24.0,5.860578537,3.0
sita_sings_the_blues_720p24-Scene-0789,5.950330552,1280,720,94.65506924,62.06610819,24.0,5.675726891,1.0
sita_sings_the_blues_720p24-Scene-0790,15.000032,1280,720,96.33045602,79.96145831,24.0,6.343114853,2.0
sita_sings_the_blues_720p24-Scene-0791,26.95214994,1280,720,97.68812059,94.44147682,24.0,6.188982487,3.0
sita_sings_the_blues_720p24-Scene-0792,22.33159671,1280,720,102.719626,56.63760056,24.0,6.404437065,4.0
sita_sings_the_blues_720p24-Scene-0793,10.69940267,1280,720,90.79918978,40.05715937,24.0,5.245227814,2.0
sita_sings_the_blues_720p24-Scene-0794,36.84898133,1280,720,102.275079,78.10112069,24.0,5.531600952,3.0
sita_sings_the_blues_720p24-Scene-0795,20.94736198,1280,720,102.0655714,55.83596045,24.0,5.828800678,3.0
sita_sings_the_blues_720p24-Scene-0796,32.53709716,1280,720,106.7031223,88.36823151,24.0,5.493257046,3.0
sita_sings_the_blues_720p24-Scene-0797,7.332920889,1280,720,83.79846269,86.85329572,24.0,4.930036068,2.0
sita_sings_the_blues_720p24-Scene-0798,25.03427496,1280,720,105.2418544,71.22525139,24.0,7.339137077,3.0
sita_sings_the_blues_720p24-Scene-0799,42.75389081,1280,720,113.0649624,112.1980144,24.0,5.558684826,5.0
sita_sings_the_blues_720p24-Scene-0800,27.28280495,1280,720,98.90334539,97.31920442,24.0,5.893296719,4.0
sita_sings_the_blues_720p24-Scene-0801,17.7790143,1280,720,62.16886545,65.37727623,24.0,5.044451714,2.0
sita_sings_the_blues_720p24-Scene-0802,20.14222191,1280,720,52.2232013,113.6025155,24.0,5.573340893,2.0
sita_sings_the_blues_720p24-Scene-0803,25.39253932,1280,720,60.77700293,103.2705075,24.0,4.396222591,3.0
sita_sings_the_blues_720p24-Scene-0804,39.96901508,1280,720,98.94625122,115.8534335,24.0,5.094014645,3.0
sita_sings_the_blues_720p24-Scene-0805,44.86215234,1280,720,83.32597,92.03436797,24.0,5.876250744,3.0
sita_sings_the_blues_720p24-Scene-0806,44.66765951,1280,720,83.31803058,90.90566545,24.0,5.616059303,3.0
sita_sings_the_blues_720p24-Scene-0807,44.64254933,1280,720,81.95309147,89.37400938,24.0,5.295331955,3.0
sita_sings_the_blues_720p24-Scene-0808,43.95234969,1280,720,80.41622185,89.17329572,24.0,5.053534985,3.0
sita_sings_the_blues_720p24-Scene-0809,43.23203038,1280,720,79.57087315,90.56293923,24.0,4.968682289,3.0
sita_sings_the_blues_720p24-Scene-0810,43.52217344,1280,720,86.63055128,110.5166633,24.0,4.860808849,3.0
sita_sings_the_blues_720p24-Scene-0811,41.62686319,1280,720,89.94790864,89.09946127,24.0,4.559020996,3.0
sita_sings_the_blues_720p24-Scene-0812,40.09033605,1280,720,89.72269774,88.17206524,24.0,4.342839718,3.0
sita_sings_the_blues_720p24-Scene-0813,49.63134685,1280,720,139.4655852,105.9738268,24.0,6.123842716,6.0
sita_sings_the_blues_720p24-Scene-0814,65.67646932,1280,720,97.92501941,119.4734451,24.0,5.913262367,7.0
sita_sings_the_blues_720p24-Scene-0815,66.63352893,1280,720,107.1299868,110.9050591,24.0,5.976713181,5.0
sita_sings_the_blues_720p24-Scene-0816,20.94736198,1280,720,102.0655714,55.83596045,24.0,5.828800678,3.0
sita_sings_the_blues_720p24-Scene-0817,54.76775096,1280,720,99.24056133,113.1454275,24.0,6.644301414,5.0
sita_sings_the_blues_720p24-Scene-0818,57.58374033,1280,720,99.4975003,111.4025606,24.0,6.593158245,4.0
sita_sings_the_blues_720p24-Scene-0819,6.985888251,1280,720,95.50186904,101.9693042,24.0,1.35630393,1.0
sita_sings_the_blues_720p24-Scene-0820,9.841966426,1280,720,128.1510127,63.36032516,24.0,3.974289179,2.0
sita_sings_the_blues_720p24-Scene-0821,13.71708853,1280,720,134.8232419,65.33111189,24.0,4.124453545,3.0
sita_sings_the_blues_720p24-Scene-0822,11.29864,1280,720,180.6977069,105.0065381,24.0,6.342719078,3.0
sita_sings_the_blues_720p24-Scene-0823,24.77115446,1280,720,177.4731361,125.1891141,24.0,4.790412426,4.0
sita_sings_the_blues_720p24-Scene-0824,13.16818863,1280,720,106.3616862,96.13282706,24.0,6.948620796,3.0
sita_sings_the_blues_720p24-Scene-0825,4.245747951,1280,720,87.2753411,21.56314222,24.0,7.177582741,2.0
sita_sings_the_blues_720p24-Scene-0826,43.03110573,1280,720,105.5266813,94.87968338,24.0,7.015475273,6.0
sita_sings_the_blues_720p24-Scene-0827,3.859776753,1280,720,105.1484293,25.79647758,24.0,6.950175762,2.0
sita_sings_the_blues_720p24-Scene-0828,15.17565131,1280,720,101.9497879,95.93834644,24.0,7.399535179,2.0
sita_sings_the_blues_720p24-Scene-0829,9.172224,1280,720,86.69430099,0.0,24.0,7.345320225,4.0
sita_sings_the_blues_720p24-Scene-0830,19.04205209,1280,720,120.2349362,93.62614196,24.0,5.425218582,3.0
sita_sings_the_blues_720p24-Scene-0831,2.943749434,1280,720,9.5651767,56.3018141,24.0,0.193585679,1.0
sita_sings_the_blues_720p24-Scene-0832,33.55968424,1280,720,116.4356453,112.941159,24.0,5.583998203,5.0
sita_sings_the_blues_720p24-Scene-0833,15.66371195,1280,720,100.9390677,74.42030997,24.0,3.781324625,4.0
sita_sings_the_blues_720p24-Scene-0834,19.16178867,1280,720,117.3282366,78.15769565,24.0,4.934287071,5.0
sita_sings_the_blues_720p24-Scene-0835,16.97170781,1280,720,100.4572905,79.26265557,24.0,4.106012344,4.0
sita_sings_the_blues_720p24-Scene-0836,30.74665195,1280,720,115.2602389,121.7865439,24.0,5.298902035,6.0
sita_sings_the_blues_720p24-Scene-0837,20.95947305,1280,720,85.12698417,125.0961945,24.0,4.26403904,6.0
sita_sings_the_blues_720p24-Scene-0838,21.90744566,1280,720,88.09898336,99.26504585,24.0,4.591267109,6.0
sita_sings_the_blues_720p24-Scene-0839,18.9904,1280,720,84.00787473,99.02184579,24.0,4.104118347,5.0
sita_sings_the_blues_720p24-Scene-0840,13.970914,1280,720,91.09592143,92.85469823,24.0,3.03531003,4.0
sita_sings_the_blues_720p24-Scene-0841,13.20356571,1280,720,70.46215912,85.46671702,24.0,2.53815341,4.0
sita_sings_the_blues_720p24-Scene-0842,15.0542084,1280,720,64.73150342,90.49911396,24.0,2.820320129,4.0
sita_sings_the_blues_720p24-Scene-0843,27.63067022,1280,720,122.4353212,125.8426047,24.0,2.927868605,3.0
sita_sings_the_blues_720p24-Scene-0844,94.16439244,1280,720,152.5164742,103.7600233,24.0,6.739887714,8.0
sita_sings_the_blues_720p24-Scene-0845,38.89350447,1280,720,115.4837222,106.9466441,24.0,7.345394611,4.0
sita_sings_the_blues_720p24-Scene-0846,38.35206649,1280,720,135.7091229,108.7291252,24.0,4.197791576,4.0
sita_sings_the_blues_720p24-Scene-0847,19.05089453,1280,720,125.0697442,83.56977639,24.0,3.09386158,3.0
sita_sings_the_blues_720p24-Scene-0848,17.58464819,1280,720,120.6527529,88.35191765,24.0,3.56150198,2.0
sita_sings_the_blues_720p24-Scene-0849,44.61154279,1280,720,147.7808636,123.6429717,24.0,4.964351177,5.0
sita_sings_the_blues_720p24-Scene-0850,59.2843264,1280,720,129.8133441,102.4563451,24.0,3.863226414,8.0
sita_sings_the_blues_720p24-Scene-0851,25.54738089,1280,720,155.475926,87.99672324,24.0,3.553839922,5.0
sita_sings_the_blues_720p24-Scene-0852,53.06786873,1280,720,149.8547978,122.7531283,24.0,5.099249363,7.0
sita_sings_the_blues_720p24-Scene-0853,50.09745754,1280,720,95.45256333,123.824791,24.0,6.17925787,5.0
sita_sings_the_blues_720p24-Scene-0854,31.09934767,1280,720,61.30276124,112.7249443,24.0,4.2597332,3.0
sita_sings_the_blues_720p24-Scene-0855,51.63627636,1280,720,55.51657413,108.3858348,24.0,4.813779354,4.0
sita_sings_the_blues_720p24-Scene-0856,49.07230369,1280,720,73.17133063,122.8497935,24.0,6.044445515,5.0
sita_sings_the_blues_720p24-Scene-0857,66.65121349,1280,720,137.3980914,115.441346,24.0,6.24960804,7.0
sita_sings_the_blues_720p24-Scene-0858,27.70074726,1280,720,155.5505323,110.8054551,24.0,2.794629574,2.0
sita_sings_the_blues_720p24-Scene-0859,55.44024,1280,720,114.9803192,102.0108778,24.0,6.121629238,6.0
sita_sings_the_blues_720p24-Scene-0860,57.58031423,1280,720,112.4224641,100.4707863,24.0,5.440043449,7.0
sita_sings_the_blues_720p24-Scene-0861,21.90804894,1280,720,99.71334787,76.26653867,24.0,2.312204123,3.0
sita_sings_the_blues_720p24-Scene-0862,22.24107289,1280,720,102.7798374,122.8846415,24.0,5.555213451,3.0
sita_sings_the_blues_720p24-Scene-0863,53.30280659,1280,720,113.3038033,113.37683,24.0,5.499381542,5.0
sita_sings_the_blues_720p24-Scene-0864,46.39121513,1280,720,69.61124843,123.4696428,24.0,4.934653759,8.0
sita_sings_the_blues_720p24-Scene-0865,59.52279543,1280,720,103.580571,122.6962399,24.0,5.858841419,8.0
sita_sings_the_blues_720p24-Scene-0866,34.90394618,1280,720,90.5589088,123.4395381,24.0,5.869654179,3.0
sita_sings_the_blues_720p24-Scene-0867,60.61725542,1280,720,112.4601028,122.8359834,24.0,6.619886398,6.0
sita_sings_the_blues_720p24-Scene-0868,42.38784587,1280,720,93.69787162,113.939017,24.0,7.110489845,4.0
sita_sings_the_blues_720p24-Scene-0869,47.75926951,1280,720,111.0611988,119.393191,24.0,5.928358078,4.0
sita_sings_the_blues_720p24-Scene-0870,34.11932464,1280,720,105.1576624,92.96541216,24.0,4.339177608,2.0
sita_sings_the_blues_720p24-Scene-0871,16.23967077,1280,720,121.1522137,126.3540534,24.0,4.439884663,2.0
sita_sings_the_blues_720p24-Scene-0872,60.28092365,1280,720,96.86452142,122.4084868,24.0,5.453845024,8.0
sita_sings_the_blues_720p24-Scene-0873,6.694479063,1280,720,104.362312,58.8869806,24.0,4.060841084,2.0
sita_sings_the_blues_720p24-Scene-0874,57.0279527,1280,720,125.1237966,118.3521143,24.0,4.813568592,6.0
sita_sings_the_blues_720p24-Scene-0875,29.73745039,1280,720,119.9511645,99.50752161,24.0,5.176640511,5.0
sita_sings_the_blues_720p24-Scene-0876,9.598510523,1280,720,95.26350153,50.23081093,24.0,6.515567303,3.0
sita_sings_the_blues_720p24-Scene-0877,11.78735467,1280,720,125.1681548,60.42070142,24.0,4.781240463,3.0
sita_sings_the_blues_720p24-Scene-0878,10.05191481,1280,720,135.0856296,55.97073095,24.0,4.170327663,3.0
sita_sings_the_blues_720p24-Scene-0879,3.031323522,1280,720,126.9087657,29.81364209,24.0,1.68194437,1.0
sita_sings_the_blues_720p24-Scene-0880,11.63411325,1280,720,96.14186964,54.37868565,24.0,6.290163517,4.0
sita_sings_the_blues_720p24-Scene-0881,3.14469853,1280,720,126.9087657,29.81364209,24.0,1.680580378,1.0
sita_sings_the_blues_720p24-Scene-0882,11.57084241,1280,720,96.6997794,52.50828705,24.0,6.246413231,4.0
